2	[["dommage", "!"], ["premiere", "partie", "\u00e9", "mouvante", ",", "le", "reste", "indicible", "ennui"], ["la", "vie", "de", "cette", "femme", "exceptionnelle", "m", "\u00e9", "ritait", "mieux", ",", "dommage"]]	[["pity", "!"], ["first", "moving", "part", ",", "the", "rest", "unspeakable", "boredom"], ["the", "life", "of", "this", "exceptional", "woman", "deserved", "better", ",", "too", "bad"]]
5	[["r", "\u00e9", "jouissant"], ["apr", "\u00e8", "s", "la", "lecture", "de", "cette", "pi", "\u00e8", "ce", "psycho-comique", "pleine", "de", "rebondissements", ",", "je", "n'ai", "eu", "qu'une", "seule", "envie", ":", "celle", "de", "le", "faire", "partager", "\u00e0", "ceux", "qui", "m'entouraient"], ["si", "j'ai", "d", "\u00e9", "couvert", "schmitt", "gr", "\u00e2", "ce", "\u00e0", "oscar", "et", "la", "dame", "rose", ",", "que", "j", "'", "ai", "lu", "la", "plupart", "de", "ses", "livres", ",", "petits", "meurtres", "restent", "mon", "chouchou"]]	[["pleasing"], ["after", "reading", "this", "psycho-comical", "piece", "full", "of", "twists", ",", "i", "had", "only", "one", "desire", ":", "to", "share", "it", "with", "those", "around", "me"], ["if", "i", "discovered", "schmitt", "thanks", "to", "oscar", "and", "the", "pink", "lady", ",", "that", "i", "have", "read", "most", "of", "his", "books", ",", "little", "murders", "remain", "my", "favorite"]]
2	[["peu", "mieux", "faire"], ["je", "suis", "une", "inconditionnelle", "de", "schmitt", "et", "pourtant", "celui-l", "\u00e0", "je", "n'ai", "pas", "accroch", "\u00e9"], ["a", "peine", "commenc", "\u00e9", "on", "sait", "comment", "tout", "cel", "\u00e0", "va", "finir"], ["passez", "votre", "chemin", "et", "courrez", "acheter", "un", "autre", "titre", "de", "ce", "merveilleux", "auteur", "!"]]	[["little", "better"], ["i", "am", "a", "hardcore", "of", "schmitt", "and", "yet", "that", "one", "i", "did", "not", "hang"], ["as", "soon", "as", "we", "start", "we", "know", "how", "everything", "will", "end"], ["go", "your", "way", "and", "run", "buy", "another", "title", "from", "this", "wonderful", "author", "!"]]
1	[["superficiel"], ["le", "dictionnaire", "manque", "souvent", "de", "mentionner", "la", "signification", "de", "la", "racine", "latine", "ou", "grecque", ",", "ce", "qui", "rend", "l'explication", "st", "\u00e9", "rile"], ["par", "exemple", ",", "l", "'", "\u00e9", "tymologie", "de", "\"", "con", "\"", "rapporte", "au", "terme", "latin", "\"", "cunnus", "\"", ",", "mais", "le", "dictionnaire", "n'en", "donne", "pas", "la", "signification", ",", "alors", "que", "cette", "information", "se", "trouve", "dans", "des", "dictionnaires", "classiques", "!"], ["en", "conclusion", ",", "je", "trouve", "ce", "dictionnaire", "quasiment", "inutile"]]	[["superficial"], ["the", "dictionary", "often", "fails", "to", "mention", "the", "meaning", "of", "the", "latin", "or", "greek", "root", ",", "which", "renders", "the", "explanation", "sterile"], ["for", "example", ",", "the", "etymology", "of", "\"", "con", "\"", "relates", "to", "the", "latin", "term", "\"", "cunnus", "\"", ",", "but", "the", "dictionary", "does", "not", "give", "the", "meaning", ",", "while", "this", "information", "is", "in", "classic", "dictionaries", "!"], ["in", "conclusion", ",", "i", "find", "this", "dictionary", "almost", "useless"]]
2	[["ballon", "de", "baudruche"], ["!"], ["suivant", "les", "explois", "de", "carlos", "goshn", "depuis", "un", "moment", ",", "j", "'", "\u00e9", "sperai", "en", "apprendre", "plus", "en", "lisant", "ce", "livre", "\u00e9", "crit", "par", "un", "am", "\u00e9", "ricain", ",", "donc", "\u00e0", "priori", "non", "biais", "\u00e9"], ["l'auteur", "nous", "donne", "des", "d", "\u00e9", "tails", "sur", "l'approche", "des", "groupes", "de", "travail", "mis", "en", "place", "mais", "je", "suis", "tr", "\u00e8", "s", "sceptique", "sur", "ses", "explications", "sur", "les", "objectifs", "et", "la", "strat", "\u00e9", "gie", "qui", "en", "sont", "ressortis", ":", "trop", "simplistes", "pour", "une", "soci", "\u00e9", "t", "\u00e9", "comme", "nissan", "avec", "des", "confusions", "de", "d", "\u00e9", "butants", "sur", "des", "notions", "aussi", "simples", "que", "\"", "objectif", "\"", "et", "\"", "strat", "\u00e9", "gie", "\""], ["je", "reste", "donc", "sur", "ma", "faim"], ["le", "traitement", "du", "sujet", "par", "l'auteur", "est", "trop", "journalistique", "et", "anecdotique"], ["attendons", "de", "prochains", "ouvrages", "d'auteurs", "plus", "\"", "business", "\"", "pour", "comprendre", "r", "\u00e9", "ellement", "la", "m", "\u00e9", "thode", "goshn", "!"]]	[["balloon"], ["!"], ["following", "the", "exploits", "of", "carlos", "goshn", "for", "a", "while", ",", "i", "will", "learn", "more", "by", "reading", "this", "book", "written", "by", "an", "american", ",", "so", "a", "priori", "unbiased"], ["the", "author", "gives", "us", "details", "on", "the", "approach", "of", "the", "working", "groups", "set", "up", "but", "i", "am", "very", "skeptical", "about", "his", "explanations", "on", "the", "objectives", "and", "the", "strategy", "that", "came", "out", "of", "it", ":", "too", "simplistic", "for", "a", "company", "like", "nissan", "with", "confusions", "of", "beginners", "on", "concepts", "as", "simple", "as", "\"", "objective", "\"", "and", "\"", "strategy", "\""], ["i", "remain", "on", "my", "hunger"], ["the", "treatment", "of", "the", "subject", "by", "the", "author", "is", "too", "journalistic", "and", "anecdotal"], ["let's", "wait", "for", "next", "books", "of", "authors", "more", "\"", "business", "\"", "to", "really", "understand", "the", "method", "goshn", "!"]]
5	[["super", "!"], ["ce", "livre", "est", "\u00e0", "la", "hauteur", "de", "l'attente"], ["on", "en", "appr", "\u00e9", "cie", "le", "s", "\u00e9", "rieux", "et", "lorsqu'on", "le", "termine", ",", "le", "da", "vinci", "code", "semble", "soudain", "bien", "fade", "et", "nous", "appara", "\u00ee", "t", "comme", "une", "trahison", "romanesque", "de", "la", "r", "\u00e9", "alit", "\u00e9"]]	[["great", "!"], ["this", "book", "is", "up", "to", "the", "expectations"], ["we", "appreciate", "the", "seriousness", "and", "when", "finished", ",", "the", "da", "vinci", "code", "suddenly", "seems", "very", "bland", "and", "appears", "to", "us", "as", "a", "romantic", "betrayal", "of", "reality"]]
2	[["album", "pour", "collectionneur"], ["j", "ai", "eu", "une", "mauvaise", "surprise", "de", "decouvrire", "que", "ce", "nouvelle", "album", "tintin", "n'est", "pas", "du", "tout", "presente", "de", "la", "meme", "facon", "que", "tous", "les", "autres", "le", "texte", "des", "dialogue", "a", "gauche", "de", "la", "page", "et", "a", "droite", "de", "cette", "m", "\u00ea", "me", "page", "les", "dessins", "et", "croquis", "que", "j", "aurais", "pref", "\u00e9", "r", "\u00e9", "voir", "sur", "la", "page", "enti", "\u00e8", "re", "comme", "y", "sont", "quelque", "page", "trop", "rare"]]	[["collector's", "album"], ["i", "had", "a", "bad", "surprise", "to", "discover", "that", "this", "new", "album", "tintin", "is", "not", "at", "all", "presented", "in", "the", "same", "way", "as", "all", "the", "others", "the", "text", "of", "the", "dialogue", "on", "the", "left", "of", "the", "page", "and", "on", "the", "right", "of", "this", "same", "page", "the", "drawings", "and", "sketches", "that", "i", "would", "have", "preferred", "to", "see", "on", "the", "whole", "page", "as", "there", "are", "some", "pages", "too", "rare"]]
5	[["nouvelle", "cuisine"], ["bravo", "pour", "ce", "livre", "sympa", "et", "qui", "concerne", "les", "ap", "\u00e9", "ros", "ou", "les", "repas", "sur", "le", "pouce", "!"], ["je", "l'ai", "offert", "\u00e0", "ma", "fille", "de", "CUSTOM_NUMBER", "ans", "qui", "adore", "!"]]	[["new", "kitchen"], ["congratulations", "for", "this", "nice", "book", "about", "aperitifs", "or", "meals", "on", "the", "run", "!"], ["i", "gave", "it", "to", "my", "CUSTOM_NUMBER", "year", "old", "daughter", "who", "loves", "it", "!"]]
1	[["d", "\u00e9", "cevant"], ["le", "minestrone", "et", "le", "gaspacho", "font", "donc", "parti", "des", "basiques", "de", "la", "cuisne", "fran", "\u00e7", "aise", "?", "je", "l'ignorais"], ["cet", "ouvrage", ",", "trop", "l", "\u00e9", "ger", ",", "nous", "pr", "\u00e9", "sente", "quelques", "recettes", "effectivement", "classiques", "mais", "pas", "pour", "autant", "purement", "fran", "\u00e7", "aises"], ["il", "y", "a", "beaucoup", "d'oublis", "et", "de", "recettes", "fameuses", "qui", "ne", "figurent", "pas", "dans", "ce", "livre"], ["quid", "du", "lapin", "moutarde", "et", "du", "cassoulet", "??", "ils", "n'y", "sont", "pas", "!", "ce", "sont", "pourtant", "de", "vrais", "basiques", "de", "notre", "culture", "culinaire"], ["vous", "ne", "trouverez", "dans", "ce", "livre", "qu'une", "petite", "et", "mince", "poign", "\u00e9", "e", "de", "quelques", "recettes", "qu'on", "trouve", "de", "toute", "fa", "\u00e7", "on", "partout", "ailleurs"]]	[["disappointing"], ["minestrone", "and", "gaspacho", "are", "therefore", "part", "of", "the", "basics", "of", "french", "cooking", "?", "i", "did", "not", "know", "it"], ["this", "book", ",", "too", "light", ",", "presents", "us", "some", "recipes", "actually", "classic", "but", "not", "necessarily", "purely", "french"], ["there", "are", "many", "forgotten", "and", "famous", "recipes", "that", "do", "not", "appear", "in", "this", "book"], ["what", "about", "mustard", "rabbit", "and", "cassoulet", "??", "they", "are", "not", "there", "!", "yet", "they", "are", "true", "basics", "of", "our", "culinary", "culture"], ["you", "will", "find", "in", "this", "book", "only", "a", "small", "and", "thin", "handful", "of", "some", "recipes", "that", "can", "be", "found", "anyway", "anywhere", "else"]]
5	[["facile", "et", "sympa", "!"], ["je", "l'ai", "re", "\u00e7", "u", "hier", "matin", ",", "et", "hier", "soir", "j'avais", "d", "\u00e9", "j", "\u00e0", "tent", "\u00e9", "les", "poires", "gratin", "\u00e9", "es", ":", "facile", ",", "sympa", ",", "excellent", "!", "les", "images", "sont", "attrayantes", ",", "les", "recettes", "originales", ",", "le", "texte", "agr", "\u00e9", "able", "et", "\"", "frais", "\""], ["m", "\u00ea", "me", "un", "type", "comme", "moi", "qui", "a", "deux", "mains", "gauches", "en", "cuisine", "n'a", "pas", "r", "\u00e9", "ussi", "\u00e0", "rater", "son", "dessert"], ["c'est", "un", "signe", "!"]]	[["easy", "and", "nice", "!"], ["i", "received", "it", "yesterday", "morning", ",", "and", "last", "night", "i", "had", "already", "tried", "the", "pears", "au", "gratin", ":", "easy", ",", "nice", ",", "excellent", "!", "the", "images", "are", "attractive", ",", "the", "original", "recipes", ",", "the", "text", "pleasant", "and", "\"", "fresh", "\""], ["even", "a", "guy", "like", "me", "who", "has", "two", "left", "hands", "in", "the", "kitchen", "did", "not", "manage", "to", "miss", "his", "dessert"], ["it's", "a", "sign", "!"]]
5	[["rien", "\u00e0", "redire"], ["absolument", "rien", "\u00e0", "redire", "dans", "ce", "livre"], ["des", "recettes", "simples", "et", "pourtant", "tr", "\u00e8", "s", "bonnes"], ["pas", "besoin", "d'avoir", "des", "ann", "\u00e9", "es", "de", "pratique", "derri", "\u00e8", "re", "soi", "pour", "pr", "\u00e9", "parer", "un", "excellent", "repas"], ["bien", "fait", ",", "attractif"]]	[["no", "complaints"], ["absolutely", "nothing", "wrong", "with", "this", "book"], ["simple", "and", "yet", "very", "good", "recipes"], ["no", "need", "to", "have", "years", "of", "practice", "behind", "you", "to", "prepare", "a", "great", "meal"], ["well", "done", ",", "attractive"]]
2	[["c'est", "tr", "\u00e8", "s", "bof"], ["en", "fait", "quand", "on", "connait", "un", "peu", "le", "chlorure", "de", "magn", "\u00e9", "sium", "et", "le", "nigari", "ce", "livre", "n'apporte", "rien", "de", "plus"], ["dommage"]]	[["it's", "very", "good"], ["in", "fact", "when", "we", "know", "a", "little", "magnesium", "chloride", "and", "nigari", "this", "book", "brings", "nothing", "more"]]
5	[["tr", "\u00e8", "s", "bon", "rapport", "qualit", "\u00e9", "prix"], ["tr", "\u00e8", "s", "complet", "et", "abordable", ",", "j'en", "ai", "achet", "\u00e9", "trois", "pour", "en", "distribuer", "\u00e0", "mes", "amies", "!"], ["pr", "\u00e9", "sente", "un", "produit", "accessible", "pour", "un", "prix", "ridicule", ",", "sans", "prescription", ",", "sans", "contre", "indications", "et", "tr", "\u00e8", "s", "efficace", "!", "c'est", "pas", "les", "grands", "groupes", "pharmaceutiques", "qui", "vont", "nous", "le", "dire", "bien", "sur", "!"]]	[["very", "good", "value", "for", "money"], ["very", "complete", "and", "affordable", ",", "i", "bought", "three", "to", "distribute", "to", "my", "friends", "!"], ["presents", "an", "accessible", "product", "for", "a", "ridiculous", "price", ",", "without", "prescription", ",", "without", "contraindications", "and", "very", "effective", "!", "it's", "not", "the", "big", "pharmaceutical", "companies", "that", "will", "tell", "us", "of", "course", "!"]]
1	[["tout", "est", "relatif"], ["certes", ",", "un", "dressage", "\"", "sans", "coups", "ni", "cris", "\"", ";", "mais", "un", "auteur", "qui", "n'h", "\u00e9", "site", "pas", "\u00e0", "recommander", "d'enfermer", "son", "chiot", "des", "journ", "\u00e9", "es", "enti", "\u00e8", "res", "dans", "une", "caisse", "de", "voyage", "pour", "chien", "sous", "pr", "\u00e9", "texte", "de", "l", "'", "\u00e9", "duquer", "\u00e0", "la", "propret", "\u00e9", "et", "au", "calme", "poss", "\u00e8", "de", ",", "\u00e0", "mon", "sens", ",", "outre", "une", "d", "\u00e9", "finition", "tr", "\u00e8", "s", "relative", "de", "la", "tendresse", ",", "un", "sens", "r", "\u00e9", "duit", "du", "respect", "basique", "d", "\u00fb", "\u00e0", "un", "animal"], ["d", "\u00e9", "finitivement", ",", "cet", "ouvrage", "est", "d", "\u00e9", "cevant", ",", "et", "certains", "des", "conseils", "me", "semblent", "irresponsables"], ["passez", "votre", "chemin"]]	[["all", "is", "relative"], ["certainly", ",", "a", "dressage", "\"", "without", "blows", "or", "cries", "\"", ";", "but", "an", "author", "who", "does", "not", "hesitate", "to", "recommend", "confining", "his", "puppy", "for", "whole", "days", "in", "a", "travel", "case", "for", "dogs", "under", "the", "pretext", "of", "educating", "him", "to", "cleanliness", "and", "calmness", "has", ",", "in", "my", "opinion", ",", "in", "addition", "to", "a", "very", "relative", "definition", "of", "the", "tenderness", ",", "a", "reduced", "sense", "of", "basic", "respect", "due", "to", "an", "animal"], ["definitely", ",", "this", "book", "is", "disappointing", ",", "and", "some", "of", "the", "tips", "seem", "irresponsible", "to", "me"], ["go", "your", "way"]]
5	[["\u00e0", "recomander", "\u00e0", "tout", "\u00e2", "ges", "!"], ["plus", "de", "la", "moiti", "\u00e9", "du", "livre", "est", "consacr", "\u00e9", "e", "\u00e0", "l'histoire", "et", "\u00e0", "la", "th", "\u00e9", "orie", "du", "qigong", ",", "ce", "qui", "pourra", "en", "effrayer", "certains", ",", "mais", "c'est", "bien", "fait", ",", "concis", ",", "document", "\u00e9", "et", "passionnant"], ["les", "exercices", "ne", "sont", "pas", "si", "d", "\u00e9", "taill", "\u00e9", "s", "et", "il", "faut", "un", "enseignant", "ou", "bien", ",", "au", "pire", ",", "une", "vid", "\u00e9", "o", "pour", "avoir", "une", "id", "\u00e9", "e", "plus", "pr", "\u00e9", "cise", "des", "mouvements"], ["par", "contre", ",", "dr", "yang", "donne", "les", "d", "\u00e9", "placements", "internes", "du", "qi", "et", "les", "focalisations", "du", "yi", ",", "ce", "qui", "est", "rare", "ailleurs", ",", "ainsi", "le", "qigong", "redevient", "un", "art", "\"", "interne", "\"", ",", "car", "il", "est", "trop", "souvent", "transform", "\u00e9", "en", "gymnastique", "douce", "pas", "nos", "contemporains"], ["\u00e0", "lire", "si", "vous", "voulez", "pratiquer", "les", "CUSTOM_NUMBER", "brocard", "de", "soie", "!"]]	[["to", "recommend", "at", "any", "age", "!"], ["more", "than", "half", "of", "the", "book", "is", "devoted", "to", "the", "history", "and", "theory", "of", "qigong", ",", "which", "may", "scare", "some", ",", "but", "it", "is", "well", "done", ",", "concise", ",", "documented", "and", "exciting"], ["the", "exercises", "are", "not", "so", "detailed", "and", "you", "need", "a", "teacher", "or", ",", "at", "worst", ",", "a", "video", "to", "get", "a", "better", "idea", "of", "\u200b", "\u200b", "the", "movements"], ["on", "the", "other", "hand", ",", "dr"], ["yang", "gives", "the", "internal", "displacements", "of", "qi", "and", "the", "focuses", "of", "yi", ",", "which", "is", "rare", "elsewhere", ",", "so", "qigong", "becomes", "an", "\"", "internal", "\"", "art", ",", "because", "it", "is", "too", "often", "transformed", "into", "soft", "gymnastics", "not", "our", "contemporaries"], ["to", "read", "if", "you", "want", "to", "practice", "the", "CUSTOM_NUMBER", "silk", "brocade", "!"]]
5	[["facile", "et", "b", "\u00e9", "n", "\u00e9", "fique"], ["les", "positions", "sont", "faciles", "\u00e0", "faire", "faire", "\u00e0", "un", "enfant"], ["les", "noms", "et", "images", "associ", "\u00e9", "s", "lui", "donnent", "vraiment", "envie", "de", "pratiquer", "en", "toute", "simplicit", "\u00e9", "des", "pauses", "de", "yoga", "qui", "vont", "le", "relaxer"], ["de", "bonnes", "explications", "sont", "donn", "\u00e9", "es", "au", "parents", "en", "fin", "de", "livre"]]	[["easy", "and", "beneficial"], ["the", "positions", "are", "easy", "to", "get", "a", "child", "to", "do"], ["the", "associated", "names", "and", "images", "make", "him", "want", "to", "practice", "yoga", "breaks", "that", "will", "relax", "him"], ["good", "explanations", "are", "given", "to", "the", "parents", "at", "the", "end", "of", "the", "book"]]
1	[["tr", "\u00e8", "s", "de", "\u00e7", "u"], ["c'est", "tr", "\u00e8", "s", "tr", "\u00e8", "s", "d", "\u00e9", "cevant"], ["en", "r", "\u00e9", "sum", "\u00e9", ",", "l'humanit", "\u00e9", "se", "partage", "en", "deux", "cat", "\u00e9", "gories", ":", "les", "m", "\u00e9", "chants", "chacals", "et", "les", "gentilles", "girafes"], ["si", "vous", "en", "doutez", "c'est", "que", "vous", "\u00ea", "tes", "un", "chacal"]]	[["very", "disappointed"], ["it", "is", "very", "very", "disappointing"], ["in", "short", ",", "humanity", "is", "divided", "into", "two", "categories", ":", "the", "wicked", "jackals", "and", "the", "nice", "giraffes"], ["if", "you", "doubt", "it", "is", "that", "you", "are", "a", "jackal"]]
5	[["formidable"], ["ce", "livre", "me", "rappelle", "mes", "souvenirs", "d", "'", "\u00e9", "cole", ",", "o", "\u00f9", "je", "l'ai", "\u00e9", "tudi", "\u00e9", "en", "c"], ["m"], ["CUSTOM_NUMBER"], [",", "c'est", "formidable"]]	[["great"], ["this", "book", "reminds", "me", "of", "my", "memories", "of", "school", ",", "where", "i", "studied", "in", "c"], ["m"], ["CUSTOM_NUMBER"], [",", "it's", "great"]]
2	[["titre", "accrocheur", ",", "contenu", "b", "\u00e2", "cl", "\u00e9"], ["c'est", "dommage", ",", "andr", "\u00e9", "comte", "sponville", "avait", "l", "\u00e0", "un", "sujet", "passionant", "qui", "taraude", "notre", "concience", "\u00e0", "tous", ":", "le", "capitalisme", "est-il", "moral", "?", "seulement", ",", "notre", "philosophe", "s'emm", "\u00ea", "le", "les", "pinceaux", "dans", "son", "r", "\u00e9", "cit", "fade", ",", "rempli", "de", "lieux", "communs"], ["pis", ":", "sa", "tentative", "de", "nous", "faire", "\"", "aimer", "\"", "le", "monde", "comme", "spinoza", "est", "d", "\u00e9", "sesp", "\u00e9", "r", "\u00e9", "e", ",", "on", "y", "comprend", "rien", "et", "on", "est", "tent", "\u00e9", "de", "fermer", "le", "livre"], ["pourtant", "d'autres", "livres", "de", "comte-sponville", "m'avaient", "beaucoup", "plu", "comme", "\"", "la", "sagesse", "des", "modernes", "\"", "ou", "le", "\"", "petit", "trait", "\u00e9", "des", "grandes", "vertus", "\""], ["ici", ",", "ce", "n'est", "que", "platitudes", "et", "banalit", "\u00e9", "s", "que", "vous", "pouvez", "entendre", "au", "caf", "\u00e9", "du", "coin"], ["dommage"]]	[["eye-catching", "title", ",", "sloppy", "content"], ["it's", "a", "shame", ",", "andr", "\u00e9", "comte", "sponville", "had", "a", "passionate", "subject", "that", "teased", "our", "conscience", "to", "all", ":", "capitalism", "is", "it", "moral", "?", "only", ",", "our", "philosopher", "gets", "tangled", "up", "with", "the", "brushes", "in", "his", "bland", "story", ",", "full", "of", "common", "places"], ["worse", ":", "his", "attempt", "to", "make", "us", "\"", "love", "\"", "the", "world", "like", "spinoza", "is", "desperate", ",", "we", "understand", "nothing", "and", "we", "are", "tempted", "to", "close", "the", "book"], ["yet", "other", "books", "of", "comte-sponville", "i", "liked", "very", "much", "like", "\"", "the", "wisdom", "of", "the", "moderns", "\"", "or", "the", "\"", "little", "treatise", "of", "great", "virtues", "\""], ["here", ",", "it", "is", "only", "platitudes", "and", "banalities", "that", "you", "can", "hear", "at", "the", "local", "coffee", "shop"], ["pity"]]
1	[["surtout", "ne", "plus", "acheter", "de", "livre", "et", "se", "fiant", "au", "r", "\u00e9", "sum", "\u00e9", "!"], ["pas", "grand", "chose", "\u00e0", "dire", "si", "ce", "n'est", "que", "malgr", "\u00e9", "le", "style", "assez", "sympa", "de", "l'auteur", ",", "les", "propos", "sont", "d'un", "ennuie", "et", "d'une", "banalit", "\u00e9", "qui", "m'ont", "d", "\u00e9", "courag", "\u00e9", "au", "bout", "d'une", "dizaine", "de", "page"], ["aucun", "int", "\u00e9", "r", "\u00ea", "t", "pour", "moi", ",", "attendez-vous", "\u00e0", "une", "suite", "de", "remarques", "sur", "la", "politesse", ",", "teint", "\u00e9", "d'un", "humour", "franchement", "peu", "recherch", "\u00e9"]]	[["above", "all", ",", "do", "not", "buy", "a", "book", "anymore", "and", "trust", "the", "summary", "!"], ["not", "much", "to", "say", "except", "that", "despite", "the", "style", "quite", "nice", "of", "the", "author", ",", "the", "comments", "are", "a", "bored", "and", "banal", "that", "discouraged", "me", "after", "a", "dozen", "pages"], ["none", "interest", "in", "me", ",", "expect", "a", "series", "of", "remarks", "on", "politeness", ",", "tinged", "with", "a", "frankly", "uninteresting", "humor"]]
2	[["fade"], ["d", "\u00e9", "cevant"], ["la", "comptabilit", "\u00e9", "des", "prises", "l'emporte", "sur", "l", "'", "\u00e9", "motion"], ["peu", "de", "qualit", "\u00e9", "s", "pour", "retranscrire", "le", "v", "\u00e9", "cu"]]	[["fade"], ["disappointing"], ["the", "catch", "accounting", "overrides", "the", "emotion"], ["few", "qualities", "to", "transcribe", "the", "experience"]]
1	[["d", "\u00e9", "ception", "li", "\u00e9", "e", "\u00e0", "la", "traduction", "!!"], ["je", "suis", "un", "fan", "de", "la", "premi", "\u00e8", "re", "heure", "de", "cj", "box"], ["aussi", "je", "me", "suis", "jet", "\u00e9", "sur", "ce", "dernier", "opus", "qui", "vient", "juste", "de", "sortir", "en", "poche"], ["mais", "quelle", "d", "\u00e9", "ception", ":", "l'histoire", "est", "tr", "\u00e8", "s", "bonne"], ["comme", "d'habitude", ",", "et", "nous", "sommes", "\u00e9", "galement", "toujours", "id", "\u00e9", "alement", "plong", "\u00e9", "s", "dans", "les", "grands", "espaces"], ["malheureusement", ",", "il", "y", "a", "eu", "un", "changement", "de", "traducteur", ",", "le", "nouveau", "se", "r", "\u00e9", "velant", "beaucoup", "moins", "bon", "que", "le", "pr", "\u00e9", "c", "\u00e9", "dent"], ["on", "en", "arrive", "m", "\u00ea", "me", "au", "point", "o", "\u00f9", "joe", "et", "nate", "se", "vouvoient", "(", "apr", "\u00e8", "s", "s", "'", "\u00ea", "tre", "tutoyer", "dans", "les", "pr", "\u00e9", "c", "\u00e9", "dents", "livres"], [")"], ["il", "y", "a", "par", "ailleurs", "des", "phrases", "tronqu", "\u00e9", "es", "(", "mauvais", "passage", "\u00e0", "la", "reprographie", "?", ")"], ["mais", "qui", "a", "fait", "la", "relecture", "de", "ce", "livre", "??"], ["bref", ",", "vraiment", "dommage", "de", "si", "mal", "desservir", "ce", "super", "auteur", "!!"]]	[["disappointment", "related", "to", "the", "translation", "!!"], ["i", "am", "a", "fan", "of", "the", "first", "hour", "of", "this", "box"], ["also", "i", "threw", "myself", "on", "this", "last", "opus", "which", "has", "just", "out", "in", "pocket"], ["but", "what", "a", "disappointment", ":", "the", "story", "is", "very", "good"], ["as", "usual", ",", "and", "we", "we", "are", "also", "always", "ideally", "immersed", "in", "the", "great", "outdoors"], ["unfortunately", ",", "there", "was", "a", "change", "of", "translator", ",", "the", "new", "being", "much", "worse", "than", "the", "previous", "one"], ["we", "even", "get", "to", "the", "point", "where", "joe", "and", "nate", "are", "talking", "to", "each", "other", "(", "after", "having", "studied", "each", "other", "in", "the", "previous", "books"], [")"], ["there", "are", "also", "truncated", "sentences", "(", "bad", "passage", "to", "reprography", "?", ")"], ["but", "who", "did", "the", "proofreading", "of", "this", "book", "??"], ["in", "short", ",", "really", "a", "pity", "to", "serve", "so", "bad", "this", "great", "author", "!"]]
1	[["d", "\u00e9", "cevant"], ["une", "s", "\u00e9", "rie", "tr", "\u00e8", "s", "manipulatrice", "qui", "fait", "intervenir", "des", "ex", "\u00e9", "g", "\u00e8", "tes", "c", "\u00e9", "l", "\u00e8", "bres", "et", "des", "autorit", "\u00e9", "s", "des", "milieux", "chr", "\u00e9", "tiens", "sur", "des", "points", "de", "d", "\u00e9", "tail", ",", "et", "donne", "la", "parole", "pour", "les", "grandes", "conclusions", "\u00e0", "des", "intervenants", "dont", "l'objectif", "est", "de", "discr", "\u00e9", "diter", "les", "evangiles"]]	[["disappointing"], ["a", "highly", "manipulative", "series", "involving", "famous", "exegetes", "and", "christian", "authorities", "on", "points", "of", "detail", ",", "and", "gives", "voice", "to", "the", "great", "conclusions", "to", "speakers", "whose", "objective", "is", "to", "discredit", "the", "gospels"]]
2	[["confusion", "savante"], ["debray", "a", "ind", "\u00e9", "niablement", "fait", "un", "gros", "travail", "de", "recherche", ",", "de", "rencontres", "et", "de", "visites", "pour", "\u00e9", "crire", "son", "livre"], ["mais", ",", "cet", "intellectuel", "ne", "nous", "livre", "\u00e9", "videmment", "pas", "un", "message", "d'espoir"], ["ce", "serait", "m", "\u00ea", "me", "le", "contraire", ":", "pas", "une", "chance", "de", "r", "\u00e9", "gler", "la", "situation", "politique", "dans", "la", "r", "\u00e9", "gion", "et", "quant", "aux", "chr", "\u00e9", "tiens", ",", "ils", "passent", "plus", "de", "temps", "\u00e0", "se", "bouffer", "le", "nez", "qu", "'", "\u00e0", "perp", "\u00e9", "tuer", "le", "message", "d'amour", "du", "christ"], ["tout", "cela", "avec", "une", "profusion", "de", "d", "\u00e9", "tails", "et", "une", "\u00e9", "rudition", "de", "circonstance"], ["on", "n'attendait", "pas", "autre", "chose", "de", "ce", "\"", "candide", "\"", "ancien", "combattant", "de", "multiples", "causes", "plut", "\u00f4", "t", "r", "\u00e9", "volutionnaires"]]	[["confusion", "scholarly"], ["debray", "undeniably", "did", "a", "lot", "of", "research", ",", "meetings", "and", "visits", "to", "write", "his", "book"], ["but", "this", "intellectual", "obviously", "does", "not", "give", "us", "a", "message", "of", "hope"], ["it", "would", "even", "be", "the", "opposite", ":", "not", "a", "chance", "to", "resolve", "the", "political", "situation", "in", "the", "region", "and", "as", "for", "christians", ",", "they", "spend", "more", "time", "eating", "their", "noses", "than", "perpetuating", "christ's", "message", "of", "love"], ["all", "this", "with", "a", "profusion", "of", "detail", "and", "an", "erudition", "of", "circumstance"], ["we", "did", "not", "expect", "anything", "else", "from", "this", "\"", "candid", "\"", "veteran", "of", "many", "rather", "revolutionary", "causes"]]
